"M-0103","banqueta","","Séc. XVIII","França. Liège.","Madeira entalhada e encerada;  tecido bordado com fios de seda.","50,5 x 52,5 x 45,5 cm ap.","Estilo Luis XV. Par (M-0102).","Interiores - Peças de Mobiliário","Mobiliário Europeu","Galeria","Izadora Bertussi","Paulo de Freitas Costa"
"M-0104","jarra","ASF (iniciais)","Séc. XVII. 1629","Alemanha. Raeren ou Siegburg.","Terracota com vitrificação saltglaze","33,3 x 14,5 x 12,5 cm","Relevo em terracota com cena da descida do Espírito Santo aos Apóstolos e Maria no Pentecostes. Parte interna com vitrificação em saltglaze.","Interiores - Utensílios de Cozinha/Mesa","","Galeria","Izadora Bertussi","Paulo de Freitas Costa"
"M-0105","caixa","","Séc. XVI","Espanha","Madeira revestida com placas de marfim esculpido; ferragens.","28,7 x 36,7 x 23,2cm. ap.","Com brazões de Valencia e Barcelona.","Embalagens / Recipientes","","Galeria","Izadora Bertussi","Paulo de Freitas Costa"
"M-0106","tocheiro","","Séc. XVIII","Itália","Madeira entalhada, pintada e dourada","102,0 x 21,1 x 18,7 cm ap.","Par (M-0107).","Interiores - Objetos de Iluminação","","Galeria","Izadora Bertussi","Paulo de Freitas Costa"
"M-0107","tocheiro","","Séc. XVIII","Itália","Madeira entalhada, pintada e dourada","101,3 x 21,2 x 19,0 cm ap.","Par (M-0106).","Interiores - Objetos de Iluminação","","Galeria","Izadora Bertussi","Ana Maria Odelius"
"M-0108","São Miguel Arcanjo","","Séc. XIV","França","Madeira entalhada, policromada e dourada","57,8 x 24,0 x 14,2 cm","","Artes Visuais - Escultura Religiosa","","Galeria","Izadora Bertussi","Paulo de Freitas Costa"
"M-0109","cálice","","Séc. XVIII","Itália","Pedra jaspe sanguínea, pedras semi - preciosas e prata. ","","","Interiores - Utensílios de Cozinha / Mesa","","Galeria","Izadora Bertussi","Wipsley Mesquita"
"M-0110","console","","Séc. XVIII","Itália","Madeira entalhada e dourada.","62,0 x 27,4 x 42,1 cm ap.","","Interiores - Peças de Mobiliário","Mobiliário Europeu","Galeria","Izadora Bertussi","Daniele Paro"
"M-0111","Oratório-relicário","","Séc. XV","França. Limoges (?)","Metal; esmalte; pedraria","Aberto: 29,4 x 21,5 x 8,5 cm ap. Fechado: 29,4 16,1 x 07 cm ap.","Interior representando história de Santa Eulália de Barcelona.","Objetos Cerimoniais - Objetos de Culto","","Galeria","Izadora Bertussi","Wipsley Mesquita"
"M-0112","console","","Séc. XVIII","Brasil","Madeira entalhada e pintada.","50,0 x 33,5 x 77,2 cm ap.","Par (M-0113).","Interiores - Peças de Mobiliário","Mobiliário Brasileiro","Reserva Técnica 2 (Porão)","Izadora Bertussi","Paulo de Freitas Costa"
"M-0113","console","","Séc. XVIII","Brasil","Madeira entalhada e pintada.","50,0 x 33,5 x 77,9 cm","Par (M-0112).","Interiores - Peças de Mobiliário","Mobiliário Brasileiro","Galeria","Izadora Bertussi","Mila Barbosa"
"M-0114","cadeiral","","Séc. XVIII","Brasil","Madeira jacarandá, entalhada e envernizada (?); tecido bordado em fios de seda","171,5 x 56,5 x 101,5 cm ap.","Para quatro lugares, com espaldar.","Interiores - Peças de Mobiliário","Mobiliário Brasileiro","Galeria","Izadora Bertussi","Paulo de Freitas Costa"
"M-0115","relicário de parede","","Séc. XIX","Itália","Metal; tecido; fios de ouro (?); papel, fragmentos de ossos humanos?; vidro","29,3 x 23,3 x 4,3 ap.","Par (M-0116). Contém pequenos pedaços de papel com inscrições.","Objetos Cerimoniais - Objetos de Culto","","Reserva Técnica 1 (Q. Rosa)","Izadora Bertussi","Paulo de Freitas Costa"
"M-0116","relicário de parede","","Séc. XIX","Itália","Metal; tecido; fios de ouro(?); papel; fragmentos de ossos humanos(?)","","Par (M-0115).","Objetos Cerimoniais - Objetos de Culto","","Reserva Técnica 1 (Q. Rosa)","Izadora Bertussi","Paulo de Freitas Costa"
"M-0117","Caixa decorativa","","Séc. XIX","Áustria (?)","Metal dourado; esmalte; pedraria; cristal de rocha gravado.","35,0 x 45,0 x 18,9 cm","Obra histórica do Séc. XIX, inspirada em cofres-relicários de Limoges dos Séc. XIII.","Interiores - Acessórios de Interiores","","Galeria","Izadora Bertussi","Paulo de Freitas Costa"
"M-0118","sant'ana mestra","","Séc. XVIII","Brasil","Terracota policromada e dourada; cristal espelhado.","60,1 x 37,0 x 28,0 cm","","Artes Visuais - Escultura Religiosa","Arte Brasileira - Século XVIII e XIX","Sala de Jantar","Izadora Bertussi","Daniele Paro"
"M-0119","coroação da virgem (relevo)","","Séc. XV","Inglaterra","Alabastro, policromia e douração.","40,0 x 28,2 x 5,5 cm","","Artes Visuais - Escultura Religiosa","","Galeria","Izadora Bertussi","Mila Barbosa"
"M-0120","Virgem com Menino","","Séc. XIII (?)","França","Madeira entalhada, policromada e dourada.","38,4 x 14,8 x 16,2 cm","","Artes Visuais - Escultura Religiosa","","Galeria","Izadora Bertussi","Paulo de Freitas Costa"
"M-0121","almofariz com triturador","","Séc. XVII","Itália","Bronze","9,8 h x 14,5 cm diâm.","","Medição/Registro/Observação/Processamento - Instrumento de precisão/óptico.","","Galeria","Izadora Bertussi","Mila Barbosa"
"M-0122","almofariz com triturador","","Séc. XVIII","Itália","Bronze","15h x 15,4 cm diâm.","","Medição/Registro/Observação/Processamento - Instrumento de precisão/óptico.","","Galeria","Izadora Bertussi","Mila Barbosa"
"M-0123","almofariz","","Séc. XVIII","Itália","Bronze.","8,1 x 12,6 cm d.","","Medição/Registro/Observação/Processamento - Instrumento de precisão/óptico.","","Galeria","Izadora Bertussi","Paulo de Freitas Costa"
"M-0124","sant'ana mestra","","Séc. XVIII","Brasil","Terracota; papier maché; madeira; policromados e dourados","34,3 x 17,5 x 15,2 cm","","Artes Visuais - Escultura Religiosa","Arte Brasileira - Século XVIII e XIX","Galeria","Izadora Bertussi","Mila Barbosa"
"M-0125","Sant'Ana Mestra","","Séc. XVIII","Brasil","Madeira policromada e dourada.","38,9 x 20,5 x 16,7cm. ","","Artes Visuais - Escultura Religiosa","Arte Brasileira - Século XVIII e XIX","Quarto Principal","Izadora Bertussi","Mila Barbosa"
"M-0126","conjunto de medidores para ouro","","Séc. XVIII","Portugal","Bronze","22,5 x 19,5 x 16,3 cm (estojo)","Com nove peças (a-h) embutidas. Tampa fixada ao estojo, com alça e fecho.","Medição/Registro/Observação/Processamento - Instrumento de Precisão/Óptico","","Galeria","Izadora Bertussi","Wipsley Mesquita"
"M-0127","balaustrada","Mestre Valentim da Fonseca e Silva (c.1750,Serro/MG-1813,Rio de Janeiro/RJ)","Séc. XIX","Brasil. Rio de Janeiro.","madeira entalhada, em estado natural; tecido","301,4 x 69,0 x 97,6 cm ap.","Adaptada para console. Com treze colunas em duas partes unidas ao centro.","Construção - Fragmentos de Construção","Arte Brasileira - Século XVIII e XIX","Galeria","Izadora Bertussi","Daniele Paro"
"M-0128","relógio de mesa","","Séc. XVIII","França","Bronze (?) dourado.","36,7 x 27,8 x 13,5 ","Mostrador com algarismos romanos. Decorado com frutas e folhas de videira.","Medição/Registro/Observação/Processamento - Instrumento de Precisão/Óptico","","Reserva Técnica 1 (Q. Rosa)","Izadora Bertussi","Paulo de Freitas Costa"
"M-0129","figura feminina","Guerin (A-0356)","Séc. XIX","França. Paris.","Marfim esculpido; esmalte; pedraria; metal.","23,2 x 7,5 x 11,5 cm ap.","Par (M-0130).","Artes Visuais - Escultura","","Quarto Principal","Izadora Bertussi","Daniele Paro"
"M-0130","Figura masculina","Guerin (A-0356)","Séc. XIX","França. Paris","Marfim esculpido; pedraria; metal; policromia em esmalte.","23,3 x 9,0 x 9,0 cm ap.","Par (M-0129).","Artes Visuais - Escultura","","Quarto Principal","Izadora Bertussi","Daniele Paro"
"M-0131","Console","","Séc. XVIII","França","Madeira entalhada e dourada; mármore cinza ? ","73,0 x 38,0 x 79,1 ap.","","Interiores - Peças de Mobiliário","Mobiliário Europeu","Reserva Técnica 2 (Porão)","Izadora Bertussi","Paulo de Freitas Costa"
"M-0132","cabeça de Buda","","Séc. XX","Cambodja","Granito Khmer esculpido.","28 x 18,1 x 15,7 cm ap.","","Artes Visuais - Escultura Religiosa","Arte Oriental","Galeria","Izadora Bertussi","Paulo de Freitas Costa"
"M-0133","banqueta","","Séc. XIX","Itália","Madeira entalhada e dourada; tecido bordado","67 x 91,5 x 64,5","Com pés em formas de garras.","Interiores - Peças de Mobiliário","Mobiliário Europeu","Reserva Técnica 2 (Porão)","Izadora Bertussi","Wipsley Mesquita"
"M-0134","fragmento de talha","","Séc. XVII","Itália","Madeira entalhada, recortada, pintada e dourada; tecido de veludo.","215,1 x 19,4 x 82,1 cm","Utilizado como console.","Interiores - Peças de Mobiliário","Mobiliário Europeu","Galeria","Izadora Bertussi","Mila Barbosa"
"M-0135","prato","","(?) posterior ao período SONG","China","Grés do tipo JUNYAO","17,6 d. x 3,7 cm","Estilo Song.","Interiores - Utensílios de Cozinha/Mesa","Arte Oriental","Armário do Banheiro Principal","Izadora Bertussi","Wipsley Mesquita"
"M-0136","candelabro","","Séc. XVIII","Itália","Metal dourado, cristal lapidado, vidro jateado","92,2 x 36,5 x 20,5 cm","Par (M-0137). Para quatro velas. Adaptado para luz elétrica. ","Interiores - Objetos de Iluminação","","Galeria","Izadora Bertussi","Paulo de Freitas Costa"
"M-0137","candelabro","","Séc. XVIII","Itália","Metal dourado; cristal lapidado; vidro jateado","93,3 x 36,1 x 16,0 cm ap. irregular","Par (M-0136). Para quatro velas. Adaptado para luz elétrica. ","Interiores - Objetos de Iluminação","","Galeria","Izadora Bertussi","Paulo de Freitas Costa"
"M-0138","vaso","","Séc. XVIII","China","Porcelana policromada; fundo em cor preta","60,1 h x 22,0 d ap.","","Interiores - Acessórios de Interiores","Arte Oriental","Galeria","Izadora Bertussi","Daniele Paro"
"M-0139","relógio  de parede","Jacob Boucheret (ativo entre 1680-1722), maquinário;André-Charles Boulle (1642-1732), caixa.","Séc. XVIII. c. 1710-1720.","França. Paris.","Madeira; lâminas de tartaruga; bronze dourado; vidro; porcelana, pigmento azul; metal.","99,5 x 48,5 x 23,7 cm ap.","Estilo Regence. Com figuras representado as Moiras, Atalanta e Atena.","Medição/Registro/Observação/Processamento - Instrumento de Precisão/Óptico","","Biblioteca","Izadora Bertussi","Paulo de Freitas Costa"
"M-0140","budade tríade amida","","Séc. XII. Período Kamakura (1185-1333)","Japão","Madeira entalhada e policromada","74,0 x 28,0 x 26,0 cm ap.","Conjunto (M-0141 e M-0142).","Artes Visuais - Escultura Religiosa","Arte Oriental","Galeria","Izadora Bertussi","Mila Barbosa"
"M-0141","atendentede tríade amida","","Séc. XII. Período Kamakura (1185-1333)","Japão","Madeira entalhada e policromada","73,0 x 26,1 x 26,0 cm","Conjunto (M-0140 e M-0142).","Artes Visuais - Escultura Religiosa","Arte Oriental","Galeria","Izadora Bertussi","Mila Barbosa"
"M-0142","atendentede tríade amida","","Séc. XII. Período Kamakura (1185-1333)","Japão","Madeira entalhada e policromada","73,0 x 26,0 x 26,0 cm ap.","Conjunto (M-0140 e M-0141).","Artes Visuais - Escultura Religiosa","Arte Oriental","Galeria","Izadora Bertussi","Mila Barbosa"
"M-0143","mesa","","Séc. XIX","Japão","Madeira recortada e lacada, com policromia e douração.","36,0 x 35,6 x 24,1","Conjunto (M-0144, 0145 e 0146). Usada como pedestal para escultura religiosa M-0141.","Interiores - Peças de Mobiliário","Arte Oriental","Reserva Técnica 2 (Porão)","Izadora Bertussi","Paulo de Freitas Costa"
"M-0144","mesa ","","Séc. XIX","Japão","Madeira recortada e lacada, com policromia e douração","44,0 x 43,5 x 24, 2 ","Conjunto (M-0143, 0145 e 0146). Peça serve de pedestal à escultura religiosa M-0140","Interiores - Peças de Mobiliário","Arte Oriental","Reserva Técnica 2 (Porão)","Izadora Bertussi","Paulo de Freitas Costa"
"M-0145","mesa ","","Séc. XIX","Japão","madeira recortada e lacada, com policromia e douração","33,5 x 33,1 x 24,2","Conjunto (M-0143, 0144 e 0146).","Interiores - Peças de Mobiliário","Arte Oriental","Reserva Técnica 2 (Porão)","Izadora Bertussi","Paulo de Freitas Costa"
"M-0146","mesa ","","Séc. XIX","Japão","Madeira recortada e lacada, com policromia e douração","39,0 x 38,5 x 24,2","Conjunto (M-0143, 0144 e 0145). Usada como pedestal da escultura religiosa M-0142.","Interiores - Peças de Mobiliário","Arte Oriental","Reserva Técnica 2 (Porão)","Izadora Bertussi","Paulo de Freitas Costa"
"M-0147","jarrão","","Séc. XIX / XX","China","Porcelana branca","77,5h x 30 cm. d. ap.","Par (M-0148).","Interiores - Acessórios de Interiores","Arte Oriental","Galeria","Izadora Bertussi","Mila Barbosa"
"M-0148","jarrão","","Séc. XIX / XX","China","Porcelana branca","77,0 h x 29,2 cm d.","Par (M-0147)","Interiores - Acessórios de Interiores","Arte Oriental","Galeria","Izadora Bertussi","Paulo de Freitas Costa"
"M-0149","biombo","","Séc. XVIII","China","Madeira entalhada em baixo-relevo, lacada e policromada; metal.","aberto: 197,7 x 246,6 x 2,0 cm esp. ap.","Com quatro abas. Decorado em ambos os lados com motivos florais e cenas de batalha.","Interiores - Peças de Mobiliário","Arte Oriental","Galeria","Izadora Bertussi","Paulo de Freitas Costa"
"M-0150","figura de guardião - lokapala","","Séc. VIII. Tang.","China","Cerâmica em três cores.","40,2 x 17,6 x 11,3cm","","Artes Visuais - Escultura Religiosa","Arte Oriental","Hall","Izadora Bertussi","Daniele Paro"
"M-0151","figura de guardião - lokapala","","Séc. VIII. Tang","China","Cerâmica em três cores.","40,4 x 16,8 x 11,1 cm","","Artes Visuais - Escultura Religiosa","Arte Oriental","Hall","Izadora Bertussi","André Schneck Lima"
"M-0152","Vaso","","Séc. XVII","China","Porcelana pintada e vidrada (""sang de boeuf"" ou ""rouge de fer"").","58,4 x 24cm d.","Porcelana sang de boeuf.","Interiores - Acessórios de Interiores","","Hall","Izadora Bertussi","André Schneck Lima"
"M-0153","figura de personagem estrangeiro","","Séc. VIII. Tang","China","Cerâmica em três cores.","60,3 x 22,3 x 13,8 cm","","Artes Visuais - Escultura Religiosa","Arte Oriental","Hall","Izadora Bertussi","André Schneck Lima"
"M-0154","banqueta","","Séc. XVIII","Itália","Madeira entalhada; tecido bordado com fios de seda.","45,5 x 39,5 x 48 cm ap.","Assento estofado em tecido.","Interiores - Peças de Mobiliário","Mobiliário Europeu","Hall","Izadora Bertussi","André Schneck Lima"
"M-0155","Virgem com menino","","Séc. XV","França","Madeira entalhada e policromada","66 x 32,7 x 18,8 cm","","Artes Visuais - Escultura Religiosa","","Hall","Izadora Bertussi","André Schneck Lima"
"M-0156","bandeja","","Séc. XIX","China","Madeira entalhada em alto-relevo e lacada; tecido de trama aberta.","5,0 x 33,2 x 33,2 x 47,8 cm","","Interiores - Utensílios de Cozinha / Mesa","Arte Oriental","Hall","Izadora Bertussi","Daniele Paro"
"M-0157","arca / cassone",""," Séc. XVI","Itália","Madeira entalhada; ferragens","64,0 x 155,0 cm","Com quatro pés esculpidos em forma de pata de leão.","Interiores - Peças de Mobiliário","Mobiliário Europeu","Hall","Izadora Bertussi","Paulo de Freitas Costa"
"M-0158","contador","","Séc. XVII","Holanda. Antuérpia.","Madeira policromada; metal; marfim.","94,5 x 32,2 x 105,6 cm ap.","""Cabinet Anversois"". Decorado com cenas pintadas à óleo na parte anterior. ","Interiores - Peças de Mobiliário","Mobiliário Europeu","Galeria","Izadora Bertussi","Wipsley Mesquita"
"M-0159","cadeira de braços","","Séc. XVII","França","Madeira entalhada policromada; tecido bordado.","65,0 x 64,4 x 117,0 cm ap.","","Interiores - Peças de Mobiliário","Mobiliário Europeu","Hall","Izadora Bertussi","André Schneck Lima"
"M-0160","coluna","","Séc. XVIII","Brasil. Minas Gerais","Madeira entalhada policromada e dourada.","116,0 x 23,0 cm d. irregular","Par (M-0161). Decorada com folhas e frutos de videira e pássaros.","Construção - Fragmentos de Construção","Arte Brasileira - Século XVIII e XIX","Vestíbulo","Izadora Bertussi","André Schneck Lima"
"M-0161","coluna","","Séc. XVIII","Brasil. Minas Gerais","Madeira entalhada policromada e dourada","115,5 x 23,0 cm d irregular","Par (M-0160). Decorada com folhas e frutos de videira e pássaros.","Construção - Fragmentos de Construção","Arte Brasileira - Século XVIII e XIX","Vestíbulo","Izadora Bertussi","André Schneck Lima"
"M-0162","cadeira infantil","","Séc. XIX","China","Madeira entalhada, policromada e dourada","76 x 57 x 32 aprox.","Com quatro cabeças de dragões entalhadas no espaldar de três faces.","Interiores - Peças de Mobiliário","Arte Oriental","Reserva Técnica 2 (Porão)","Izadora Bertussi","Wipsley Mesquita"
"M-0163","floreira de parede","","Séc. XIX","França","Madeira entalhada e dourada com policromia; metal","66,0 x 36,8 x 19,5 cm","","Interiores - Acessórios de Interiores","","Vestíbulo","Izadora Bertussi","Paulo de Freitas Costa"
"M-0164","suporte de vaso","","Séc. XIX","Inglaterra","Madeira entalhada, pintada e marchetaria.","69,0 x 45,3 x 40,8 cm","Formato circular. Pedestal em forma retangular com quatro pés.","Interiores - Acessórios de Interiores","","Vestíbulo","Izadora Bertussi","Paulo de Freitas Costa"
"M-0165","caixa de joias","","Séc. XVI","Itália","Madeira entalhada e dourada; placas de cristal espelhado","28,2 x 47 x 28,5 cm","","Embalagens / Recipientes","","Vestíbulo","Izadora Bertussi","Daniele Paro"
"M-0166","sacra de parede","","Séc. XVIII","Itália","Madeira entalhada e dourada; pergaminho com policromia; vidro transparente.","54,0 x 33,0 x 9,4 cm","Par (M-0167). ""Demócrito nega que tenha havido qualquer grande poeta isento de loucura; (o mesmo afirma Platão)"" Trecho de Da Adivinhação de Cícero.","Objetos Cerimoniais - Objetos de Culto","","Reserva Técnica 1 (Q. Rosa)","Izadora Bertussi","Wipsley Mesquita"
"M-0167","sacra de parede","","Séc. XVIII","Itália","madeira entalhada e dourada; pergaminho com policromia; vidro transparente.","55,5 x 34,5 x 9,4 cm ap.","Par (M-0166). A morte é o legado da injúria.","Objetos Cerimoniais - Objetos de Culto","","Reserva Técnica 1 (Q. Rosa)","Izadora Bertussi","Wipsley Mesquita"
"M-0168","candelabro","","Séc. XVIII","França","Madeira entalhada pintada e dourada; metal recortado.","55,5 x 32,5 x 11,5 ap.","Par (M-0169). Para cinco velas.","Interiores - Objetos de Iluminação","","Reserva Técnica 2 (Porão)","Izadora Bertussi","Wipsley Mesquita"
